"","id","treated","true_effect","base.hte","cluster.hte","ols.fe.hte","lasso.fe.hte","mean.hte","demeaned.hte","part.demeaned.hte"
"3238",159,0,0.995619158689695,0.94149594380479,0.936733014535392,0.840152228320051,0.930320757549515,0.754135154233718,0.444300664635182,0.791069618800695
"3239",159,0,0.707982297005059,0.826901650344937,0.856045209469381,0.781321728460346,0.814913411055293,0.735633821180621,0.525297482616542,0.612736681790921
"3240",159,0,0.926814821824654,0.959989179252444,0.993425254356586,0.796067058967255,0.891584884959149,0.684173852158225,0.45764600040698,0.820510979276844
"3241",159,0,0.737963763221553,0.857874731225954,0.835405967893768,0.865164334830601,0.919067455960974,0.775420083310467,0.652369000124614,0.767650580905272
"3242",159,0,0.821825595953481,0.618835412334339,0.657397240660511,0.730171800055806,0.759635506345855,0.56969081532533,0.648862708322273,0.707185058046375
"3243",159,0,0.778188448060378,0.905254404960445,0.880555205519063,0.7275496788562,0.777068428517222,0.618345579851323,0.543330023485926,0.592405420018217
"3244",159,0,0.460690465546412,0.501628691992555,0.578644566891259,0.574106592393376,0.589311332823888,0.462410017503425,0.596773522959989,0.502742813698946
"3245",159,0,1.07939078081495,0.746395070954494,0.713357957030173,0.812804366234255,0.883905546891793,0.677694352321117,0.71961468941765,0.685174180639825
"3246",159,0,1.02784383809046,0.848224088385269,0.831520261005116,0.863142857781476,0.933535557508463,0.763042026576185,0.752240845133697,0.750535698889658
"3247",159,0,0.784307636985159,0.679272745325714,0.677008349723141,0.600640994937541,0.66635433093552,0.45024777512626,0.55720877605366,0.537575427357328
"3248",159,0,0.893629034667246,0.761214476374064,0.76802676284145,0.81217823138425,0.825379499581251,0.692963205136956,0.563447045380063,0.660646363340819
"3249",159,0,0.804689491573636,0.604683523932709,0.620003322367551,0.700172871645046,0.698703873327386,0.535722642008743,0.650972462156873,0.592801140985809
"3250",159,0,0.879126217474386,0.89032525802612,0.867391376187185,0.767817325912579,0.779318505564524,0.657890616414168,0.536537110159628,0.64510036977124
"3251",159,0,1.01785877703099,0.843465377388571,0.812900801810188,0.871082799955146,0.941757965102225,0.773578122884535,0.77566385424048,0.76878651034347
"3252",159,0,0.868618713380269,0.68373296908712,0.67094956789769,0.799875341795522,0.845135440943272,0.687576012949127,0.639205622625966,0.776996309151369
"3253",159,0,1.03905909657115,0.686527366623551,0.681069991205059,0.813135016261118,0.880939488344176,0.673965107135217,0.773219924728544,0.777481624457903
"3254",159,0,1.01138339292312,0.856975110060958,0.830840618334686,0.843941370808436,0.936742504795456,0.759793742739071,0.648203125685595,0.781708721713156
"3255",159,0,0.768413446472143,0.716252706309824,0.698578125937966,0.62175683121899,0.644035220687186,0.473720676516025,0.580650277299842,0.558038845485702
"3256",159,0,0.809348602907475,0.625592108538274,0.628347618995318,0.702601484072216,0.718431517905883,0.561904709547502,0.535773680910284,0.593563091549165
"3257",160,0,0.830497230483617,0.873641050154758,0.824080428450958,0.978584498233448,0.914583950421345,0.796366438868347,0.656439469542486,0.870064739153385
"3258",160,0,0.614067935689256,0.770293295865595,0.733307752250959,0.71325986459249,0.763246174641798,0.554452526990922,0.711037274758978,0.584108884749762
"3259",160,0,0.598432147027794,0.872579360824777,0.814407945554422,0.686889394908285,0.706416715561422,0.608073149766835,0.449897589530787,0.485075749863984
"3260",160,0,0.529842882351955,0.591035686526277,0.5944929339712,0.523998764654589,0.545304497644693,0.368041598791953,0.624822232903697,0.314042643205405
"3261",160,0,0.661355875829732,0.585248293642979,0.579110850808794,0.528209632919749,0.56901879122237,0.417594628098131,0.493393379587519,0.341871931400993
"3262",160,0,0.612759067256156,0.835506334486903,0.76959397767682,0.619677799353445,0.666780459346546,0.552601662989409,0.501936106863026,0.467399987022792
"3263",160,0,0.620610400676433,0.759084353973405,0.754297970240943,0.599388502554112,0.738590945250465,0.503608230885797,0.479374787369204,0.451633671864751
"3264",160,0,0.668294851258776,0.478553015163377,0.470766914793314,0.536203276711752,0.583532590450203,0.401460309305258,0.491116611652426,0.322274342859466
"3265",160,0,0.601048457006468,0.64824408358609,0.688901780188966,0.597366823935903,0.608094110633184,0.41474968309123,0.55852714368391,0.419362180785533
"3266",160,0,0.631787892234883,0.819509026226807,0.825296889413336,0.630838273124613,0.697875202138807,0.509607935456515,0.5102350128282,0.461095500920137
"3267",160,0,0.753573314175623,0.864922180567386,0.840197964061038,0.665920083052392,0.70430033367632,0.544822170609183,0.468475976516959,0.409043934578444
"3268",160,0,0.481590167428329,0.577023182585441,0.59915612668698,0.564007432398557,0.573505699102788,0.367805476417374,0.505840732302995,0.393720765656174
"3269",160,0,0.676335974750379,0.491805801299569,0.484557109365023,0.540522996516095,0.600483687640673,0.435191222221097,0.490482438354577,0.358010324111246
"3270",160,0,0.578707372461551,0.612771000299738,0.629725664491133,0.568567283425712,0.594816192702888,0.487888474935481,0.51910140939189,0.462769224822595
"3271",160,0,0.558345080237498,0.592029855838286,0.557119830945446,0.546176168595712,0.534793215334326,0.439357767709174,0.450090657979689,0.365011336665994
"3272",160,0,0.63899622936753,0.515737916881485,0.515015840854434,0.505221667363395,0.562690780562342,0.400837411243701,0.625041138600228,0.301943354996684
"3273",160,0,0.611585256751248,0.431815961441998,0.452431390449134,0.502938111333965,0.520107878284516,0.351414809000994,0.557853455595446,0.30778613211808
"3274",160,0,0.659361708347802,0.534463176252104,0.531907023973147,0.528123293444047,0.567064660536588,0.382115964819072,0.611853640416983,0.341586617234651
"3275",160,0,0.621064328259665,0.73325758619246,0.72461864320131,0.597242542664742,0.669333292969027,0.526453670986289,0.492784563600417,0.463757272201245
"3276",160,0,0.684287064613013,0.795055503411722,0.752859880094316,0.652530699342445,0.757697042238374,0.511617538581372,0.682438735833095,0.468030866266565
"3277",160,0,0.604072559871321,0.497399182828779,0.485135071287902,0.530384868464606,0.518047547519281,0.382860699185063,0.535270053040851,0.313107194883418
"3278",160,0,0.620119826883486,0.506710197848667,0.493458413981492,0.510632158041076,0.553083598644013,0.404713077262222,0.650210927341746,0.330183681463364
"3279",160,0,0.615648172997651,0.802598413201577,0.787223623299707,0.608518732626345,0.637212885357537,0.572161719977419,0.615987923953918,0.442948783601818
"3280",161,0,0.673731128305294,0.807307345247552,0.761544928839682,0.668478474522746,0.715117498803606,0.599179673430932,0.629052842848507,0.588651653768861
"3281",161,0,0.511483910055969,0.593979677465941,0.594877938092617,0.631659656913873,0.628049494061754,0.564101616794829,0.545189576312395,0.527859370840354
"3282",161,0,0.822894751796962,0.853427285310023,0.880404277841585,0.805738624778369,0.834718646069076,0.74775190173339,0.704063514209188,0.635545567713897
"3283",161,0,0.809411939080495,0.853258685077897,0.818618609980001,0.818963989210878,0.847410931539373,0.675656887718782,0.543430740507986,0.496867921952902
"3284",161,0,0.754416087669505,0.809415824898523,0.889537946261088,0.756514089749783,0.782804431479269,0.682225838359206,0.575684278319735,0.51600841745627
"3285",161,0,0.802976955777165,0.781835635455668,0.782356200029063,0.602914110005668,0.626402350276068,0.505193039150046,0.565682631804832,0.479233796468888
"3286",161,0,0.557343830416154,0.72053255707124,0.692772479411116,0.507066642996051,0.586048252264444,0.496010535862416,0.586577985485512,0.419168764935815
"3287",161,0,0.788392040758287,0.90249607453332,0.891239989612531,0.748911222921984,0.810420335110598,0.677085665435498,0.495487900663351,0.493301148512054
"3288",161,0,0.62017010225324,0.751925650028619,0.718201541532892,0.704376192506113,0.726184517224775,0.598249817090502,0.523970767156857,0.4817508308078
"3289",161,0,0.555785069750471,0.619888660130111,0.536290812838107,0.611140071513226,0.57354999513401,0.497372519557251,0.362386631667529,0.363360852644174
"3290",161,0,0.382990708472798,0.427702397986407,0.425773747057217,0.502259302057583,0.523363681632935,0.367670755345692,0.520629399287934,0.324725732790956
"3291",161,0,0.667674585218004,0.6811852835221,0.711460686681528,0.786402759647327,0.754513130554611,0.688819579736388,0.780420496186177,0.595278442091402
"3292",161,0,0.424111265782201,0.552868145450729,0.564165001013217,0.573755560660197,0.601201199502978,0.551593148909506,0.60466689955988,0.438848346124924
"3293",161,0,0.634557848896387,0.910314587442506,0.871125514895715,0.828146923004312,0.869641917384017,0.765186649995499,0.551670988729737,0.605540515380295
"3294",161,0,0.424450665942907,0.562980704191828,0.57194739121706,0.551134301944078,0.535666916400438,0.4616950912155,0.592771108765349,0.366049855669456
"3295",161,0,0.628795197196812,0.812371675358787,0.795372265117617,0.807419573388084,0.841679864945892,0.740389762285083,0.738742850139236,0.58324162333302
